,Energy,dG/de1,dG/dT,dH/de1,alpha
20,0.12162843687374748,0.9782828463786151,0.07273777773079856,0.7503119132170749,-0.7669682812026831
21,0.12770935871743488,0.9822833057401856,0.07689155929584358,0.7672047184859669,-0.7810422044257901
22,0.13379028056112224,0.9861502102130113,0.08108015793807082,0.7834421393994419,-0.7944450361474
23,0.13987120240480963,0.9898850642078882,0.08538321572890231,0.7990516638277617,-0.8072166079878854
24,0.14595212424849702,0.9934705805439502,0.08971997328861837,0.8140581415883752,-0.8194084027557794
25,0.15203304609218438,0.9969009569730359,0.09411628404576527,0.8284837901597549,-0.8310592786221628
26,0.15811396793587176,1.0001784190128309,0.09857179296334366,0.8423485904138249,-0.8421983262198529
27,0.16419488977955912,1.0032922801634232,0.1030858084185284,0.8556709254704465,-0.8528630613315085
28,0.1702758116232465,1.0062364329889193,0.10765734335181515,0.8684676374693626,-0.8630850652959077
29,0.17635673346693387,1.0090154761068255,0.11228568011068384,0.8807541683103667,-0.8728846971789364
30,0.18243765531062126,1.0116267884839951,0.11697031813493428,0.8925449240143366,-0.8822867624451579
31,0.18851857715430861,1.0140623267431697,0.12171003476898398,0.9038533884463298,-0.8913193643128482
32,0.194599498997996,1.0163236878490018,0.12650378321880174,0.9146920073274872,-0.9000006772088399
33,0.2006804208416834,1.0184141472481865,0.13135071399982223,0.9250724286082492,-0.9083460114019901
34,0.20676134268537075,1.020332161900607,0.13625048656709648,0.9350056870683504,-0.9163738260751126
35,0.21284226452905813,1.0220727805652279,0.14120152851472545,0.9445023002039079,-0.9241047390789315
36,0.2189231863727455,1.0236373745133795,0.14620250920752498,0.9535722756864423,-0.931552812967341
37,0.22500410821643288,1.0250300662235892,0.15125182502059084,0.9622251912150194,-0.9387287484747104
38,0.23108503006012024,1.0262521930957451,0.15635162783746814,0.9704702435184577,-0.945644988675719
39,0.23716595190380763,1.027302452009622,0.1614965600367433,0.9783163617770944,-0.9523158052074145
40,0.24324687374749498,1.0281791572364225,0.1666886512550731,0.985772042261443,-0.9587551306827081
41,0.24932779559118237,1.02888573876036,0.17192561977818557,0.9928453783443331,-0.9649714647037
42,0.25540871743486976,1.0294254346153477,0.17720760140445374,0.9995441656282006,-0.970972867016529
43,0.2614896392785571,1.029799845873768,0.18253032891322757,1.0058759838869948,-0.9767684350676182
44,0.2675705611222445,1.030009056319676,0.18789450807114902,1.0118482181024775,-0.9823682732634518
45,0.2736514829659319,1.0300522203976554,0.19329713806086665,1.0174680558733735,-0.9877829839351021
46,0.27973240480961925,1.0299313854566214,0.19874035237499382,1.0227422667884085,-0.9930198081447672
47,0.2858133266533066,1.0296497375188076,0.2042212365169404,1.027677346930535,-0.9980844062632156
48,0.291894248496994,1.0292094891798251,0.20973852136186374,1.0322796776410461,-1.002983054949938
49,0.2979751703406814,1.028611938475479,0.2152909601229325,1.0365554829942072,-1.0077225863531212
50,0.30405609218436874,1.027857535496799,0.2208772763646197,1.0405108814096171,-1.0123104082772545
51,0.3101370140280561,1.0269463067643432,0.22649618914010156,1.044151920306703,-1.0167541510486273
52,0.3162179358717435,1.0258809944917595,0.23214643843768,1.0474848993743504,-1.021058880122147
53,0.3222988577154309,1.0246656215265209,0.23782665478372003,1.0505162249277338,-1.025228330938537
54,0.32837977955911823,1.0233036729752147,0.2435354591435163,1.0532522261405914,-1.0292665353954047
55,0.3344607014028056,1.0217981173363684,0.24927153501226995,1.0556991584037145,-1.0331778269035372
56,0.340541623246493,1.0201514346887237,0.2550335705754896,1.0578632036512678,-1.036966834217168
57,0.34662254509018037,1.0183656535446366,0.26082024349925814,1.0597504776369298,-1.0406384719950488
58,0.3527034669338677,1.0164426044312738,0.2666302651498175,1.0613669512146733,-1.044197622755626
59,0.35878438877755514,1.0143850490618123,0.2724623840735112,1.0627180747528293,-1.0476476124482705
60,0.3648653106212425,1.012195831915827,0.2783152027214007,1.0638090777446567,-1.0509913637276485
