,Energy,dG/de1,dH/de1,alpha
65,0.39526991983967935,0.23001882634528575,0.21258460047981192,-0.9242052220573329
66,0.40135084168336677,0.23223348612261052,0.2152992254977336,-0.9270808835210944
67,0.4074317635270541,0.23444651303598613,0.21800923766382388,-0.9298890175020892
68,0.4135126853707415,0.23665765143123438,0.2207143844457748,-0.9326315169231187
69,0.41959360721442884,0.2388665962065645,0.2234144056873711,-0.935310375060434
70,0.42567452905811626,0.24107299307109525,0.2261090338326093,-0.9379276830313675
71,0.4317554509018036,0.24327643878905844,0.22879799413674123,-0.9404856272790508
72,0.437836372745491,0.24547648141208225,0.2314810048654552,-0.9429864870715138
73,0.4439172945891784,0.24767262050172706,0.2341577774832901,-0.9454326320323214
74,0.44999821643286575,0.24986431115034965,0.23682801840307183,-0.9478265115683786
75,0.4560791382765531,0.2520512622160074,0.23949155214550086,-0.9501700171620531
76,0.46216006012024047,0.25423366799437647,0.24214841698733766,-0.952464002496687
77,0.4682409819639279,0.2564117636394562,0.24479868152472203,-0.9547092459803698
78,0.47432190380761524,0.25858577639391406,0.24744242460433274,-0.9569065555539057
79,0.4804028256513026,0.2607559256728394,0.25007973541144407,-0.959056768378908
80,0.48648374749498996,0.2629224231383498,0.2527107135482374,-0.961160750504954
81,0.4925646693386774,0.2650854727658667,0.2553354691027871,-0.9632193965163411
82,0.49864559118236473,0.26724527090280964,0.2579541227091024,-0.9652336291590126
83,0.5047265130260521,0.26940200632039707,0.26056680559857753,-0.9672043989482695
84,0.5108074348697395,0.27155585877031235,0.26317365815953503,-0.9691326836079528
85,0.5168883567134268,0.27370685727756505,0.26577468873231064,-0.9710194745423918
86,0.5229692785571142,0.27585475561654527,0.2683696495688402,-0.9728657712245141
87,0.5290502004008015,0.27799925591798413,0.27095825968044635,-0.9746726076144065
88,0.5351311222444889,0.28014003554112005,0.2735402316109332,-0.9764410541412312
89,0.5412120440881764,0.28227674717138485,0.2761152715249247,-0.9781722167759033
90,0.5472929659318637,0.2844090189197086,0.27868307929455105,-0.9798672361133033
91,0.5533738877755511,0.2865364544238678,0.28124334858472483,-0.9815272864676653
92,0.5594548096192384,0.28865863295227523,0.2837957669372371,-0.9831535749847395
93,0.5655357314629258,0.29077510951057994,0.2863400158538847,-0.9847473407742492
94,0.5716166533066132,0.29288541495141734,0.2888757708788199,-0.9863098540660942
95,0.5776975751503005,0.29498905608763,0.291402701680311,-0.9878424153936965
96,0.583778496993988,0.29708558113445166,0.2939205032201848,-0.989346241907195
97,0.5898594188376753,0.2991748847834328,0.29642904094300004,-0.9908219440197314
98,0.5959403406813627,0.301256982140306,0.2989282431737552,-0.9922699253308386
99,0.6020212625250501,0.3033318846420859,0.30141804207462675,-0.9936905987653841
100,0.6081021843687374,0.30539959994825444,0.3038983736055341,-0.9950843866757695
101,0.6141831062124248,0.3074601319542038,0.3063691775406559,-0.9964517207268018
102,0.6202640280561121,0.30951348080355695,0.30883039748219454,-0.9977930417777313
103,0.6263449498997995,0.31155964289949994,0.3112819808714601,-0.9991087997615614
104,0.632425871743487,0.31359861091524704,0.3137238789973511,-1.000399453561795
105,0.6385067935871743,0.3156303738037551,0.3161560470022894,-1.0016654708867188
106,0.6445877154308617,0.31765491680679603,0.3185784438856781,-1.002907328141386
107,0.650668637274549,0.31967222146348684,0.3209910325049329,-1.0041255102974178
108,0.6567495591182364,0.3216822656183702,0.323393779574143,-1.0053205107607743
109,0.6628304809619238,0.32368498710607096,0.32578661778486523,-1.0064928271699718
110,0.6689114028056111,0.3256801515430825,0.3281693079561481,-1.0076429478470577
111,0.6749923246492986,0.32766746642358485,0.33054155803628554,-1.008771367032775
112,0.681073246492986,0.32964662791170346,0.3329030718886064,-1.0098785902878253
113,0.6871541683366733,0.33161732179265035,0.33525355057599027,-1.010965135245901
114,0.6932350901803607,0.33357923242873816,0.33759270481725623,-1.0120315415300185
115,0.699316012024048,0.33553203944260807,0.3399202503518598,-1.0130783662762624
116,0.7053969338677354,0.33747541196050296,0.34223589987102554,-1.0141061770481807
117,0.7114778557114227,0.33940900860485473,0.3445393629508657,-1.0151155514908086
118,0.7175587775551102,0.34133247757911994,0.34683034611094865,-1.0161070770962728
119,0.7236396993987976,0.34324545675528745,0.34910855287347126,-1.0170813509772507
120,0.7297206212424849,0.3451475737640878,0.3513736838230586,-1.0180389796488225
121,0.7358015430861723,0.34703844608792933,0.35362543666720664,-1.0189805788192365
122,0.7418824649298597,0.3489176811565948,0.35586350629739427,-1.0199067731900986
123,0.747963386773547,0.3507848780363351,0.3580875858727162,-1.0208181945506347
124,0.7540443086172344,0.35263979822345576,0.3602974765288312,-1.0217152980008315
125,0.7601252304609218,0.3544825237054861,0.36249318885510295,-1.0225981948725695
126,0.7662061523046092,0.3563131759921197,0.36467476234796636,-1.0234669580561107
127,0.7722870741482966,0.35813188085998626,0.366842242749084,-1.0243216601330813
128,0.7783679959919839,0.35993876830617444,0.3689956820029021,-1.025162373420758
129,0.7844489178356713,0.36173397250017564,0.37113513821215044,-1.0259891700162893
130,0.7905298396793586,0.36351763173426466,0.3732606755912962,-1.0268021218408296
131,0.796610761523046,0.3652898883723462,0.3753723644179871,-1.027601300683592
132,0.8026916833667335,0.36705088879728776,0.377470280982495,-1.028386778245786
133,0.8087726052104208,0.36880078335676086,0.3795545075351945,-1.029158626184454
134,0.8148535270541082,0.3705397263076115,0.3816251322320851,-1.0299169161561663
135,0.8209344488977955,0.3722678757587823,0.3836822490783904,-1.0306617198605776
136,0.8270153707414829,0.37398539361280525,0.38572595787024677,-1.0313931090838182
137,0.8330962925851703,0.3756924455058853,0.3877563641345077,-1.0321111557417073
138,0.8391772144288576,0.37738920074659577,0.3897735790666836,-1.0328159319227672
139,0.8452581362725451,0.37907583225320346,0.3917777194670373,-1.03350750993102
140,0.8513390581162324,0.38075250283513956,0.39376889608180843,-1.0341859689686788
141,0.8574199799599198,0.38241914731700793,0.39574702862997796,-1.03485150104663
142,0.8635009018036072,0.3840755054485304,0.3977118738144357,-1.035504394767327
